BusNo,BusName,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96
2642,B336,-0.7443443,-0.7066017,-0.7083443,-0.6147548,-0.6767791,-0.6071791,-0.4305913,-0.4022922,-0.4701287,-0.5483896,-0.5932383,-0.5080487,-0.4949843,-0.5608487,-0.501673,-0.4764209,-0.4805009,-0.4462539,-0.3568591,-0.3152661,-0.310487,-0.3088591,-0.247127,-0.2429739,-0.2661078,-0.3144313,-0.4597043,-0.5241183,-0.5733391,-0.7529009,-0.7633461,-0.7566678,-0.7821496,-0.8626643,-0.866567,-0.7627304,-0.6935374,-0.73608,-0.6989113,-0.5418678,-0.5943652,-0.6297913,-0.6453496,-0.5733809,-0.7024278,-0.7128209,-0.5880313,-0.5499235,-0.476807,-0.4604348,-0.4986887,-0.5702817,-0.586727,-0.6182922,-0.4736661,-0.3488243,-0.4178817,-0.4016661,-0.5605983,-0.5857357,-0.5220522,-0.5995096,-0.5083513,-0.4447096,-0.6597704,-0.78096,-0.6703304,-0.6155791,-0.6275896,-0.6713843,-0.623593,-0.5838574,-0.6109148,-0.694393,-0.6677322,-0.9483757,-1.1941043,-1.0765461,-0.9204,-0.9017113,-0.7376348,-0.9857322,-1.0505113,-1.305767,-1.5178643,-1.5551478,-1.4202991,-1.3340974,-1.1425043,-1.0909878,-1.0192487,-1.0222122,-0.9597913,-0.9566713,-1.000007,-0.9550643
2645,B337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338526,-0.1974316,-0.2622947,-0.2989263,-0.3750947,-0.3779368,-0.7896632,-0.9644842,-0.4314947,-0.9617053,-1.6667368,-1.4918526,-1.4213684,-0.8291368,-0.7698947,-1.7739158,-1.9825895,-2.4027789,-2.7948,-2.7750947,-2.5663579,-2.9189053,-3.0232421,-2.3407579,-1.9233474,-2.6566105,-2.1405474,-2.3915368,-3.0457895,-2.7891789,-3.8749263,-1.1365263,-3.1473474,-1.506,-0.9109263,-0.7642737,-0.7671158,-0.3920211,-0.5160632,-0.5499158,-0.4992,-0.4343368,-0.4117263,-0.1832842,-0.3356211,-0.2284421,-0.0677053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2646,B338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338526,-0.1974316,-0.2622947,-0.2989263,-0.3750947,-0.3779368,-0.7896632,-0.9644842,-0.4314947,-0.9617053,-1.6667368,-1.4918526,-1.4213684,-0.8291368,-0.7698947,-1.7739158,-1.9825895,-2.4027789,-2.7948,-2.7750947,-2.5663579,-2.9189053,-3.0232421,-2.3407579,-1.9233474,-2.6566105,-2.1405474,-2.3915368,-3.0457895,-2.7891789,-3.8749263,-1.1365263,-3.1473474,-1.506,-0.9109263,-0.7642737,-0.7671158,-0.3920211,-0.5160632,-0.5499158,-0.4992,-0.4343368,-0.4117263,-0.1832842,-0.3356211,-0.2284421,-0.0677053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,B339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0451368,-0.2632421,-0.3497263,-0.3985684,-0.5001263,-0.5039158,-1.0528842,-1.2859789,-0.5753263,-1.2822737,-2.2223158,-1.9891368,-1.8951579,-1.1055158,-1.0265263,-2.3652211,-2.6434526,-3.2037053,-3.7264,-3.7001263,-3.4218105,-3.8918737,-4.0309895,-3.1210105,-2.5644632,-3.5421474,-2.8540632,-3.1887158,-4.0610526,-3.7189053,-5.1665684,-1.5153684,-4.1964632,-2.008,-1.2145684,-1.0190316,-1.0228211,-0.5226947,-0.6880842,-0.7332211,-0.6656,-0.5791158,-0.5489684,-0.2443789,-0.4474947,-0.3045895,-0.0902737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,B340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225684,-0.1316211,-0.1748632,-0.1992842,-0.2500632,-0.2519579,-0.5264421,-0.6429895,-0.2876632,-0.6411368,-1.1111579,-0.9945684,-0.9475789,-0.5527579,-0.5132632,-1.1826105,-1.3217263,-1.6018526,-1.8632,-1.8500632,-1.7109053,-1.9459368,-2.0154947,-1.5605053,-1.2822316,-1.7710737,-1.4270316,-1.5943579,-2.0305263,-1.8594526,-2.5832842,-0.7576842,-2.0982316,-1.004,-0.6072842,-0.5095158,-0.5114105,-0.2613474,-0.3440421,-0.3666105,-0.3328,-0.2895579,-0.2744842,-0.1221895,-0.2237474,-0.1522947,-0.0451368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,B341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0045137,-0.0263242,-0.0349726,-0.0398568,-0.0500126,-0.0503916,-0.1052884,-0.1285979,-0.0575326,-0.1282274,-0.2222316,-0.1989137,-0.1895158,-0.1105516,-0.1026526,-0.2365221,-0.2643453,-0.3203705,-0.37264,-0.3700126,-0.3421811,-0.3891874,-0.4030989,-0.3121011,-0.2564463,-0.3542147,-0.2854063,-0.3188716,-0.4061053,-0.3718905,-0.5166568,-0.1515368,-0.4196463,-0.2008,-0.1214568,-0.1019032,-0.1022821,-0.0522695,-0.0688084,-0.0733221,-0.06656,-0.0579116,-0.0548968,-0.0244379,-0.0447495,-0.0304589,-0.0090274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2654,B342,-0.5954755,-0.5652814,-0.5666755,-0.4918038,-0.5414233,-0.4857433,-0.344473,-0.3218337,-0.376103,-0.4387117,-0.4745906,-0.406439,-0.3959875,-0.448679,-0.4013384,-0.3811367,-0.3844007,-0.3570031,-0.2854873,-0.2522129,-0.2483896,-0.2470873,-0.1977016,-0.1943791,-0.2128863,-0.251545,-0.3677635,-0.4192946,-0.4586713,-0.6023207,-0.6106769,-0.6053343,-0.6257197,-0.6901315,-0.6932536,-0.6101843,-0.5548299,-0.588864,-0.559129,-0.4334943,-0.4754922,-0.503833,-0.5162797,-0.4587047,-0.5619423,-0.5702567,-0.470425,-0.4399388,-0.3814456,-0.3683478,-0.398951,-0.4562254,-0.4693816,-0.4946337,-0.3789329,-0.2790595,-0.3343054,-0.3213329,-0.4484786,-0.4685885,-0.4176417,-0.4796077,-0.406681,-0.3557677,-0.5278163,-0.624768,-0.5362643,-0.4924633,-0.5020717,-0.5371075,-0.4988744,-0.4670859,-0.4887318,-0.5555144,-0.5341857,-0.7587005,-0.9552835,-0.8612369,-0.73632,-0.721369,-0.5901078,-0.7885857,-0.840409,-1.0446136,-1.2142915,-1.2441183,-1.1362393,-1.0672779,-0.9140035,-0.8727903,-0.815399,-0.8177697,-0.767833,-0.765337,-0.8000056,-0.7640515
2657,B343,-0.620287,-0.5888348,-0.590287,-0.5122957,-0.5639826,-0.5059826,-0.3588261,-0.3352435,-0.3917739,-0.4569913,-0.4943652,-0.4233739,-0.412487,-0.4673739,-0.4180609,-0.3970174,-0.4004174,-0.3718783,-0.2973826,-0.2627217,-0.2587391,-0.2573826,-0.2059391,-0.2024783,-0.2217565,-0.2620261,-0.383087,-0.4367652,-0.4777826,-0.6274174,-0.6361217,-0.6305565,-0.6517913,-0.718887,-0.7221391,-0.6356087,-0.5779478,-0.6134,-0.5824261,-0.4515565,-0.4953043,-0.5248261,-0.5377913,-0.4778174,-0.5853565,-0.5940174,-0.4900261,-0.4582696,-0.3973391,-0.3836957,-0.4155739,-0.4752348,-0.4889391,-0.5152435,-0.3947217,-0.290687,-0.3482348,-0.3347217,-0.4671652,-0.488113,-0.4350435,-0.4995913,-0.4236261,-0.3705913,-0.5498087,-0.6508,-0.5586087,-0.5129826,-0.5229913,-0.559487,-0.5196609,-0.4865478,-0.5090957,-0.5786609,-0.5564435,-0.790313,-0.995087,-0.8971217,-0.767,-0.7514261,-0.6146957,-0.8214435,-0.8754261,-1.0881391,-1.264887,-1.2959565,-1.1835826,-1.1117478,-0.952087,-0.9091565,-0.8493739,-0.8518435,-0.7998261,-0.7972261,-0.8333391,-0.795887
2658,B344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0094787,-0.0552808,-0.0734425,-0.0836994,-0.1050265,-0.1058223,-0.2211057,-0.2700556,-0.1208185,-0.2692775,-0.4666863,-0.4177187,-0.3979832,-0.2321583,-0.2155705,-0.4966964,-0.5551251,-0.6727781,-0.782544,-0.7770265,-0.7185802,-0.8172935,-0.8465078,-0.6554122,-0.5385373,-0.7438509,-0.5993533,-0.6696303,-0.8528211,-0.7809701,-1.0849794,-0.3182274,-0.8812573,-0.42168,-0.2550594,-0.2139966,-0.2147924,-0.1097659,-0.1444977,-0.1539764,-0.139776,-0.1216143,-0.1152834,-0.0513196,-0.0939739,-0.0639638,-0.0189575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2661,B345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0090274,-0.0526484,-0.0699453,-0.0797137,-0.1000253,-0.1007832,-0.2105768,-0.2571958,-0.1150653,-0.2564547,-0.4444632,-0.3978274,-0.3790316,-0.2211032,-0.2053053,-0.4730442,-0.5286905,-0.6407411,-0.74528,-0.7400253,-0.6843621,-0.7783747,-0.8061979,-0.6242021,-0.5128926,-0.7084295,-0.5708126,-0.6377432,-0.8122105,-0.7437811,-1.0333137,-0.3030737,-0.8392926,-0.4016,-0.2429137,-0.2038063,-0.2045642,-0.1045389,-0.1376168,-0.1466442,-0.13312,-0.1158232,-0.1097937,-0.0488758,-0.0894989,-0.0609179,-0.0180547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2664,B346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157979,-0.0921347,-0.1224042,-0.1394989,-0.1750442,-0.1763705,-0.3685095,-0.4500926,-0.2013642,-0.4487958,-0.7778105,-0.6961979,-0.6633053,-0.3869305,-0.3592842,-0.8278274,-0.9252084,-1.1212968,-1.30424,-1.2950442,-1.1976337,-1.3621558,-1.4108463,-1.0923537,-0.8975621,-1.2397516,-0.9989221,-1.1160505,-1.4213684,-1.3016168,-1.8082989,-0.5303789,-1.4687621,-0.7028,-0.4250989,-0.3566611,-0.3579874,-0.1829432,-0.2408295,-0.2566274,-0.23296,-0.2026905,-0.1921389,-0.0855326,-0.1566232,-0.1066063,-0.0315958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,B347,-1.2405739,-1.1776696,-1.1805739,-1.0245913,-1.1279652,-1.0119652,-0.7176522,-0.670487,-0.7835478,-0.9139826,-0.9887304,-0.8467478,-0.8249739,-0.9347478,-0.8361217,-0.7940348,-0.8008348,-0.7437565,-0.5947652,-0.5254435,-0.5174783,-0.5147652,-0.4118783,-0.4049565,-0.443513,-0.5240522,-0.7661739,-0.8735304,-0.9555652,-1.2548348,-1.2722435,-1.261113,-1.3035826,-1.4377739,-1.4442783,-1.2712174,-1.1558957,-1.2268,-1.1648522,-0.903113,-0.9906087,-1.0496522,-1.0755826,-0.9556348,-1.170713,-1.1880348,-0.9800522,-0.9165391,-0.7946783,-0.7673913,-0.8311478,-0.9504696,-0.9778783,-1.030487,-0.7894435,-0.5813739,-0.6964696,-0.6694435,-0.9343304,-0.9762261,-0.870087,-0.9991826,-0.8472522,-0.7411826,-1.0996174,-1.3016,-1.1172174,-1.0259652,-1.0459826,-1.1189739,-1.0393217,-0.9730957,-1.0181913,-1.1573217,-1.112887,-1.5806261,-1.9901739,-1.7942435,-1.534,-1.5028522,-1.2293913,-1.642887,-1.7508522,-2.1762783,-2.5297739,-2.591913,-2.3671652,-2.2234957,-1.9041739,-1.818313,-1.6987478,-1.703687,-1.5996522,-1.5944522,-1.6666783,-1.5917739
2670,B348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338526,-0.1974316,-0.2622947,-0.2989263,-0.3750947,-0.3779368,-0.7896632,-0.9644842,-0.4314947,-0.9617053,-1.6667368,-1.4918526,-1.4213684,-0.8291368,-0.7698947,-1.7739158,-1.9825895,-2.4027789,-2.7948,-2.7750947,-2.5663579,-2.9189053,-3.0232421,-2.3407579,-1.9233474,-2.6566105,-2.1405474,-2.3915368,-3.0457895,-2.7891789,-3.8749263,-1.1365263,-3.1473474,-1.506,-0.9109263,-0.7642737,-0.7671158,-0.3920211,-0.5160632,-0.5499158,-0.4992,-0.4343368,-0.4117263,-0.1832842,-0.3356211,-0.2284421,-0.0677053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2673,B349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0451368,-0.2632421,-0.3497263,-0.3985684,-0.5001263,-0.5039158,-1.0528842,-1.2859789,-0.5753263,-1.2822737,-2.2223158,-1.9891368,-1.8951579,-1.1055158,-1.0265263,-2.3652211,-2.6434526,-3.2037053,-3.7264,-3.7001263,-3.4218105,-3.8918737,-4.0309895,-3.1210105,-2.5644632,-3.5421474,-2.8540632,-3.1887158,-4.0610526,-3.7189053,-5.1665684,-1.5153684,-4.1964632,-2.008,-1.2145684,-1.0190316,-1.0228211,-0.5226947,-0.6880842,-0.7332211,-0.6656,-0.5791158,-0.5489684,-0.2443789,-0.4474947,-0.3045895,-0.0902737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2674,B350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0677053,-0.3948632,-0.5245895,-0.5978526,-0.7501895,-0.7558737,-1.5793263,-1.9289684,-0.8629895,-1.9234105,-3.3334737,-2.9837053,-2.8427368,-1.6582737,-1.5397895,-3.5478316,-3.9651789,-4.8055579,-5.5896,-5.5501895,-5.1327158,-5.8378105,-6.0464842,-4.6815158,-3.8466947,-5.3132211,-4.2810947,-4.7830737,-6.0915789,-5.5783579,-7.7498526,-2.2730526,-6.2946947,-3.012,-1.8218526,-1.5285474,-1.5342316,-0.7840421,-1.0321263,-1.0998316,-0.9984,-0.8686737,-0.8234526,-0.3665684,-0.6712421,-0.4568842,-0.1354105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2677,B351,-2.4811478,-2.3553391,-2.3611478,-2.0491826,-2.2559304,-2.0239304,-1.4353043,-1.3409739,-1.5670957,-1.8279652,-1.9774609,-1.6934957,-1.6499478,-1.8694957,-1.6722435,-1.5880696,-1.6016696,-1.487513,-1.1895304,-1.050887,-1.0349565,-1.0295304,-0.8237565,-0.809913,-0.8870261,-1.0481043,-1.5323478,-1.7470609,-1.9111304,-2.5096696,-2.544487,-2.5222261,-2.6071652,-2.8755478,-2.8885565,-2.5424348,-2.3117913,-2.4536,-2.3297043,-1.8062261,-1.9812174,-2.0993043,-2.1511652,-1.9112696,-2.3414261,-2.3760696,-1.9601043,-1.8330783,-1.5893565,-1.5347826,-1.6622957,-1.9009391,-1.9557565,-2.0609739,-1.578887,-1.1627478,-1.3929391,-1.338887,-1.8686609,-1.9524522,-1.7401739,-1.9983652,-1.6945043,-1.4823652,-2.1992348,-2.6032,-2.2344348,-2.0519304,-2.0919652,-2.2379478,-2.0786435,-1.9461913,-2.0363826,-2.3146435,-2.2257739,-3.1612522,-3.9803478,-3.588487,-3.068,-3.0057043,-2.4587826,-3.2857739,-3.5017043,-4.3525565,-5.0595478,-5.1838261,-4.7343304,-4.4469913,-3.8083478,-3.6366261,-3.3974957,-3.4073739,-3.1993043,-3.1889043,-3.3333565,-3.1835478
2678,B352,-1.2405739,-1.1776696,-1.1805739,-1.0245913,-1.1279652,-1.0119652,-0.7176522,-0.670487,-0.7835478,-0.9139826,-0.9887304,-0.8467478,-0.8249739,-0.9347478,-0.8361217,-0.7940348,-0.8008348,-0.7437565,-0.5947652,-0.5254435,-0.5174783,-0.5147652,-0.4118783,-0.4049565,-0.443513,-0.5240522,-0.7661739,-0.8735304,-0.9555652,-1.2548348,-1.2722435,-1.261113,-1.3035826,-1.4377739,-1.4442783,-1.2712174,-1.1558957,-1.2268,-1.1648522,-0.903113,-0.9906087,-1.0496522,-1.0755826,-0.9556348,-1.170713,-1.1880348,-0.9800522,-0.9165391,-0.7946783,-0.7673913,-0.8311478,-0.9504696,-0.9778783,-1.030487,-0.7894435,-0.5813739,-0.6964696,-0.6694435,-0.9343304,-0.9762261,-0.870087,-0.9991826,-0.8472522,-0.7411826,-1.0996174,-1.3016,-1.1172174,-1.0259652,-1.0459826,-1.1189739,-1.0393217,-0.9730957,-1.0181913,-1.1573217,-1.112887,-1.5806261,-1.9901739,-1.7942435,-1.534,-1.5028522,-1.2293913,-1.642887,-1.7508522,-2.1762783,-2.5297739,-2.591913,-2.3671652,-2.2234957,-1.9041739,-1.818313,-1.6987478,-1.703687,-1.5996522,-1.5944522,-1.6666783,-1.5917739
2681,B353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0090274,-0.0526484,-0.0699453,-0.0797137,-0.1000253,-0.1007832,-0.2105768,-0.2571958,-0.1150653,-0.2564547,-0.4444632,-0.3978274,-0.3790316,-0.2211032,-0.2053053,-0.4730442,-0.5286905,-0.6407411,-0.74528,-0.7400253,-0.6843621,-0.7783747,-0.8061979,-0.6242021,-0.5128926,-0.7084295,-0.5708126,-0.6377432,-0.8122105,-0.7437811,-1.0333137,-0.3030737,-0.8392926,-0.4016,-0.2429137,-0.2038063,-0.2045642,-0.1045389,-0.1376168,-0.1466442,-0.13312,-0.1158232,-0.1097937,-0.0488758,-0.0894989,-0.0609179,-0.0180547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2684,B354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139924,-0.0816051,-0.1084152,-0.1235562,-0.1550392,-0.1562139,-0.3263941,-0.3986535,-0.1783512,-0.3975048,-0.6889179,-0.6166324,-0.5874989,-0.3427099,-0.3182232,-0.7332185,-0.8194703,-0.9931486,-1.155184,-1.1470392,-1.0607613,-1.2064808,-1.2496067,-0.9675133,-0.7949836,-1.0980657,-0.8847596,-0.9885019,-1.2589263,-1.1528606,-1.6016362,-0.4697642,-1.3009036,-0.62248,-0.3765162,-0.3158998,-0.3170745,-0.1620354,-0.2133061,-0.2272985,-0.206336,-0.1795259,-0.1701802,-0.0757575,-0.1387234,-0.0944227,-0.0279848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,B355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338526,-0.1974316,-0.2622947,-0.2989263,-0.3750947,-0.3779368,-0.7896632,-0.9644842,-0.4314947,-0.9617053,-1.6667368,-1.4918526,-1.4213684,-0.8291368,-0.7698947,-1.7739158,-1.9825895,-2.4027789,-2.7948,-2.7750947,-2.5663579,-2.9189053,-3.0232421,-2.3407579,-1.9233474,-2.6566105,-2.1405474,-2.3915368,-3.0457895,-2.7891789,-3.8749263,-1.1365263,-3.1473474,-1.506,-0.9109263,-0.7642737,-0.7671158,-0.3920211,-0.5160632,-0.5499158,-0.4992,-0.4343368,-0.4117263,-0.1832842,-0.3356211,-0.2284421,-0.0677053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2688,B356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338526,-0.1974316,-0.2622947,-0.2989263,-0.3750947,-0.3779368,-0.7896632,-0.9644842,-0.4314947,-0.9617053,-1.6667368,-1.4918526,-1.4213684,-0.8291368,-0.7698947,-1.7739158,-1.9825895,-2.4027789,-2.7948,-2.7750947,-2.5663579,-2.9189053,-3.0232421,-2.3407579,-1.9233474,-2.6566105,-2.1405474,-2.3915368,-3.0457895,-2.7891789,-3.8749263,-1.1365263,-3.1473474,-1.506,-0.9109263,-0.7642737,-0.7671158,-0.3920211,-0.5160632,-0.5499158,-0.4992,-0.4343368,-0.4117263,-0.1832842,-0.3356211,-0.2284421,-0.0677053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2691,B357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0451368,-0.2632421,-0.3497263,-0.3985684,-0.5001263,-0.5039158,-1.0528842,-1.2859789,-0.5753263,-1.2822737,-2.2223158,-1.9891368,-1.8951579,-1.1055158,-1.0265263,-2.3652211,-2.6434526,-3.2037053,-3.7264,-3.7001263,-3.4218105,-3.8918737,-4.0309895,-3.1210105,-2.5644632,-3.5421474,-2.8540632,-3.1887158,-4.0610526,-3.7189053,-5.1665684,-1.5153684,-4.1964632,-2.008,-1.2145684,-1.0190316,-1.0228211,-0.5226947,-0.6880842,-0.7332211,-0.6656,-0.5791158,-0.5489684,-0.2443789,-0.4474947,-0.3045895,-0.0902737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2692,B358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04288,-0.25008,-0.33224,-0.37864,-0.47512,-0.47872,-1.00024,-1.22168,-0.54656,-1.21816,-2.1112,-1.88968,-1.8004,-1.05024,-0.9752,-2.24696,-2.51128,-3.04352,-3.54008,-3.51512,-3.25072,-3.69728,-3.82944,-2.96496,-2.43624,-3.36504,-2.71136,-3.02928,-3.858,-3.53296,-4.90824,-1.4396,-3.98664,-1.9076,-1.15384,-0.96808,-0.97168,-0.49656,-0.65368,-0.69656,-0.63232,-0.55016,-0.52152,-0.23216,-0.42512,-0.28936,-0.08576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2695,B359,-2.4811478,-2.3553391,-2.3611478,-2.0491826,-2.2559304,-2.0239304,-1.4353043,-1.3409739,-1.5670957,-1.8279652,-1.9774609,-1.6934957,-1.6499478,-1.8694957,-1.6722435,-1.5880696,-1.6016696,-1.487513,-1.1895304,-1.050887,-1.0349565,-1.0295304,-0.8237565,-0.809913,-0.8870261,-1.0481043,-1.5323478,-1.7470609,-1.9111304,-2.5096696,-2.544487,-2.5222261,-2.6071652,-2.8755478,-2.8885565,-2.5424348,-2.3117913,-2.4536,-2.3297043,-1.8062261,-1.9812174,-2.0993043,-2.1511652,-1.9112696,-2.3414261,-2.3760696,-1.9601043,-1.8330783,-1.5893565,-1.5347826,-1.6622957,-1.9009391,-1.9557565,-2.0609739,-1.578887,-1.1627478,-1.3929391,-1.338887,-1.8686609,-1.9524522,-1.7401739,-1.9983652,-1.6945043,-1.4823652,-2.1992348,-2.6032,-2.2344348,-2.0519304,-2.0919652,-2.2379478,-2.0786435,-1.9461913,-2.0363826,-2.3146435,-2.2257739,-3.1612522,-3.9803478,-3.588487,-3.068,-3.0057043,-2.4587826,-3.2857739,-3.5017043,-4.3525565,-5.0595478,-5.1838261,-4.7343304,-4.4469913,-3.8083478,-3.6366261,-3.3974957,-3.4073739,-3.1993043,-3.1889043,-3.3333565,-3.1835478
2698,B360,-1.2405739,-1.1776696,-1.1805739,-1.0245913,-1.1279652,-1.0119652,-0.7176522,-0.670487,-0.7835478,-0.9139826,-0.9887304,-0.8467478,-0.8249739,-0.9347478,-0.8361217,-0.7940348,-0.8008348,-0.7437565,-0.5947652,-0.5254435,-0.5174783,-0.5147652,-0.4118783,-0.4049565,-0.443513,-0.5240522,-0.7661739,-0.8735304,-0.9555652,-1.2548348,-1.2722435,-1.261113,-1.3035826,-1.4377739,-1.4442783,-1.2712174,-1.1558957,-1.2268,-1.1648522,-0.903113,-0.9906087,-1.0496522,-1.0755826,-0.9556348,-1.170713,-1.1880348,-0.9800522,-0.9165391,-0.7946783,-0.7673913,-0.8311478,-0.9504696,-0.9778783,-1.030487,-0.7894435,-0.5813739,-0.6964696,-0.6694435,-0.9343304,-0.9762261,-0.870087,-0.9991826,-0.8472522,-0.7411826,-1.0996174,-1.3016,-1.1172174,-1.0259652,-1.0459826,-1.1189739,-1.0393217,-0.9730957,-1.0181913,-1.1573217,-1.112887,-1.5806261,-1.9901739,-1.7942435,-1.534,-1.5028522,-1.2293913,-1.642887,-1.7508522,-2.1762783,-2.5297739,-2.591913,-2.3671652,-2.2234957,-1.9041739,-1.818313,-1.6987478,-1.703687,-1.5996522,-1.5944522,-1.6666783,-1.5917739
2699,B361,-1.2405739,-1.1776696,-1.1805739,-1.0245913,-1.1279652,-1.0119652,-0.7176522,-0.670487,-0.7835478,-0.9139826,-0.9887304,-0.8467478,-0.8249739,-0.9347478,-0.8361217,-0.7940348,-0.8008348,-0.7437565,-0.5947652,-0.5254435,-0.5174783,-0.5147652,-0.4118783,-0.4049565,-0.443513,-0.5240522,-0.7661739,-0.8735304,-0.9555652,-1.2548348,-1.2722435,-1.261113,-1.3035826,-1.4377739,-1.4442783,-1.2712174,-1.1558957,-1.2268,-1.1648522,-0.903113,-0.9906087,-1.0496522,-1.0755826,-0.9556348,-1.170713,-1.1880348,-0.9800522,-0.9165391,-0.7946783,-0.7673913,-0.8311478,-0.9504696,-0.9778783,-1.030487,-0.7894435,-0.5813739,-0.6964696,-0.6694435,-0.9343304,-0.9762261,-0.870087,-0.9991826,-0.8472522,-0.7411826,-1.0996174,-1.3016,-1.1172174,-1.0259652,-1.0459826,-1.1189739,-1.0393217,-0.9730957,-1.0181913,-1.1573217,-1.112887,-1.5806261,-1.9901739,-1.7942435,-1.534,-1.5028522,-1.2293913,-1.642887,-1.7508522,-2.1762783,-2.5297739,-2.591913,-2.3671652,-2.2234957,-1.9041739,-1.818313,-1.6987478,-1.703687,-1.5996522,-1.5944522,-1.6666783,-1.5917739
